weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_labor_power,policy_health_insur,policy_free_trade,policy_trans_athletes,policy_abortion,policy_defund_police,policy_gun_rights,policy_marijuana_legal,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey
1.0362975440,,50.0,50.0,No,Likely to accept,Unlikely,Neither important nor unimportant,Moderately proud,Neither agree nor disagree,,Strongly disagree,20,Strongly disagree,2,Strongly disagree,18,Strongly disagree,20,Strongly disagree,29.0,Neither support nor oppose,,,,,,30.0,31.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1985,Female,White,Yes,I speak English primarily but can speak Spanish,Some college,Never married,Homemaker,"$70,000 - $79,999",Yes,Other,Lean Democrat,Did not vote for President,Did not vote for President,Wisconsin,Suburban area,Yes,Moderate,Hardly at all,Something else,A few times a year,No,Very important,A few times a month,2024-01-16 15:35:03,2024-01-16 15:45:12,1,2024,3,70
0.8719066137,,75.0,0.0,No,Likely to refuse,Unlikely,Very important,Moderately proud,Disagree,,Disagree,81,Strongly disagree,95,Strongly agree,100,Strongly disagree,96,Strongly disagree,70.0,Neither support nor oppose,,,,,,71.0,50.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,2.,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1983,Female,White,No,I can not speak Spanish,Post-grad,Never married,Full-time,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,District of Columbia,Big city,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-01-16 15:28:19,2024-01-16 15:45:42,1,2024,3,70
0.3046934141,Independent assigned Republican,9.0,0.0,No,Extremely likely to accept,Extremely unlikely,Very important,Only a little proud,Strongly disagree,,Strongly disagree,0,Strongly disagree,0,Disagree,25,Strongly disagree,0,Strongly disagree,0.0,Neither support nor oppose,,,,,,10.0,0.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1992,Male,White,No,I can not speak Spanish,Post-grad,Never married,Full-time,Prefer not to say,No,Other,Independent,Jill Stein,Joe Biden,Minnesota,Smaller city,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2024-01-16 15:34:20,2024-01-16 15:47:27,1,2024,3,70
0.8691925328,,70.0,7.0,Yes,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Agree,,Strongly disagree,60,Strongly disagree,60,Neither agree nor disagree,60,Strongly disagree,60,Strongly disagree,60.0,Support,Oppose,,,,,31.0,2.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1965,Female,White,No,I can not speak Spanish,Post-grad,Married,Full-time,"$80,000 - $99,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Wisconsin,Big city,Yes,Very liberal,Most of the time,Jewish,Once or twice a month,No,Somewhat important,Seldom,2024-01-16 15:29:00,2024-01-16 15:47:54,1,2024,3,70
0.7171280608,,30.0,60.0,No,Likely to accept,Equally likely to or unlikely,Important,Moderately proud,Disagree,Neither,Strongly disagree,30,Neither agree nor disagree,30,Agree,30,Agree,30,Neither agree nor disagree,30.0,Strongly support,Support,Neither support nor oppose,,,,90.0,31.0,3.,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,6.,,,,4. Middle of the road; see the pros and cons of both sides,,1981,Female,Hispanic,Yes,I can not speak Spanish,High school graduate,Never married,Homemaker,"$40,000 - $49,999",Yes,Independent,Lean Republican,Donald Trump,Donald Trump,Indiana,Suburban area,Yes,Moderate,Only now and then,Buddhist,Seldom,No,Somewhat important,Once a day,2024-01-16 15:29:38,2024-01-16 15:49:21,1,2024,3,70
1.2773315359,,41.0,93.0,Yes,Extremely likely to refuse,Extremely likely,Very important,Extremely proud,Strongly agree,MAGA Republican,Strongly agree,81,Strongly agree,68,Strongly agree,52,Strongly agree,63,Strongly agree,55.0,Neither support nor oppose,,,,,,38.0,35.0,5.,4. Middle of the road; see the pros and cons of both sides,,3.,4. Middle of the road; see the pros and cons of both sides,,,,3.,,1985,Female,White,No,I can not speak Spanish,High school graduate,Married,Full-time,"$70,000 - $79,999",Yes,Republican,Strong Republican,Donald Trump,Donald Trump,California,Big city,Yes,Very conservative,Most of the time,Roman Catholic,Once a week,No,Very important,A few times a week,2024-01-16 15:34:00,2024-01-16 15:49:34,1,2024,3,70
0.7728844451,,85.0,40.0,No,Likely to accept,Unlikely,Important,Moderately proud,Neither agree nor disagree,,Disagree,90,Strongly disagree,90,Disagree,90,Disagree,90,Disagree,90.0,Neither support nor oppose,,,,,,0.0,80.0,6.,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,5.,,,,2.,,1986,Female,White,No,I can not speak Spanish,2-year,Married,Full-time,"$150,000 - $199,999",Yes,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,Wisconsin,Rural area,Yes,Liberal,Some of the time,Roman Catholic,Never,No,Not too important,A few times a month,2024-01-16 15:33:25,2024-01-16 15:50:50,1,2024,3,70
1.1326056581,,73.0,20.0,Yes,Likely to accept,Unlikely,Important,Moderately proud,Neither agree nor disagree,,Strongly disagree,72,Strongly disagree,82,Strongly disagree,90,Strongly disagree,77,Strongly disagree,91.0,Neither support nor oppose,,,,,,60.0,31.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,2.,,1984,Male,White,No,I can not speak Spanish,Some college,Married,Full-time,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Indiana,Suburban area,Yes,Very liberal,Most of the time,Protestant,Seldom,No,Very important,Once a day,2024-01-16 15:36:06,2024-01-16 15:52:35,1,2024,3,70
0.7762902279,,69.0,53.0,Yes,Extremely likely to refuse,Extremely likely,Very important,Extremely proud,Strongly agree,,Strongly agree,57,Strongly agree,54,Strongly agree,58,Strongly agree,56,Strongly agree,57.0,Strongly support,Strongly support,Support,Support,Support,Strongly support,59.0,56.0,2.,3.,,4. Middle of the road; see the pros and cons of both sides,1. Limit free trade,,,,3.,,2000,Male,White,No,I can not speak Spanish,High school graduate,Married,Part-time,"Less than $10,000",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,California,Smaller city,Yes,Very conservative,Most of the time,Roman Catholic,More than once a week,Yes,Very important,Once a day,2024-01-16 15:39:42,2024-01-16 15:52:46,1,2024,3,70
2.7502610805,,29.0,50.0,No,Likely to accept,Unlikely,Important,Extremely proud,Disagree,Neither,Strongly disagree,50,Strongly disagree,15,Disagree,50,Strongly disagree,50,Strongly disagree,15.0,Neither support nor oppose,,,,,,2.0,1.0,7. Tax everyone at the same rate,4. Middle of the road; see the pros and cons of both sides,,5.,7. Allow free trade,,,,6.,,2003,Male,White,No,I can not speak Spanish,Some college,Never married,Student,"$70,000 - $79,999",No,Independent,Lean Republican,Did not vote for President,Did not vote for President,Illinois,Small town,Yes,Moderate,Only now and then,Nothing in particular,Seldom,No,Not too important,Seldom,2024-01-16 15:41:59,2024-01-16 15:53:14,1,2024,3,70
0.3550623874,Independent assigned Democrat,30.0,80.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Not at all proud,Strongly agree,,Strongly disagree,0,Strongly disagree,0,Strongly disagree,0,Strongly agree,100,Strongly disagree,0.0,Strongly oppose,,,,,,0.0,0.0,7. Tax everyone at the same rate,4. Middle of the road; see the pros and cons of both sides,,7. Have individuals and private insurance pay medical expenses,7. Allow free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1984,Female,White,No,I can not speak Spanish,High school graduate,Never married,Full-time,"Less than $10,000",No,Independent,Independent,Gary Johnson,Jo Jorgensen,Iowa,Smaller city,Yes,Moderate,Most of the time,Protestant,Seldom,No,Somewhat important,Once a day,2024-01-16 15:43:21,2024-01-16 15:53:17,1,2024,3,70
1.1326056581,,100.0,0.0,No,Likely to accept,Unlikely,Very important,Moderately proud,Disagree,,Disagree,50,Disagree,76,Disagree,50,Strongly disagree,10,Agree,30.0,Support,Strongly oppose,,,,,60.0,40.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,7. Allow free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1987,Male,White,No,I can not speak Spanish,2-year,Never married,Homemaker,"$30,000 - $39,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Nebraska,Smaller city,Yes,Very liberal,Only now and then,Agnostic,Never,No,Not too important,Seldom,2024-01-16 15:38:31,2024-01-16 15:55:26,1,2024,3,70
0.7170648930,,50.0,56.0,Yes,Equally likely to refuse or accept,Extremely unlikely,Important,Moderately proud,Neither agree nor disagree,,Disagree,40,Strongly disagree,29,Neither agree nor disagree,50,Strongly disagree,10,Strongly disagree,10.0,Neither support nor oppose,,,,,,28.0,10.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,3.,,,,2.,,1974,Female,White,No,I can not speak Spanish,Post-grad,Married,Homemaker,"$120,000 - $149,999",Yes,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,California,Smaller city,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-01-16 15:33:30,2024-01-16 16:01:31,1,2024,3,70
0.8691925328,,79.0,3.0,No,Extremely likely to accept,Unlikely,Very important,Not at all proud,Disagree,,Strongly disagree,96,Strongly disagree,98,Neither agree nor disagree,99,Strongly disagree,98,Strongly disagree,97.0,Oppose,,,,,,90.0,93.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1967,Female,White,No,I can not speak Spanish,Post-grad,Married,Permanently disabled,"$80,000 - $99,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Wisconsin,Rural area,Yes,Very liberal,Most of the time,Atheist,Never,No,Not too important,Seldom,2024-01-16 15:34:31,2024-01-16 16:01:58,1,2024,3,70
1.2944783658,,0.0,70.0,No,Likely to accept,Extremely unlikely,Very important,Extremely proud,Strongly disagree,MAGA Republican,Neither agree nor disagree,100,Strongly disagree,95,Neither agree nor disagree,100,Strongly disagree,90,Strongly disagree,99.0,Neither support nor oppose,,,,,,100.0,75.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,1. Limit free trade,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1960,Female,White,No,I can not speak Spanish,Post-grad,Married,Homemaker,"$70,000 - $79,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Arizona,Suburban area,Yes,Conservative,Most of the time,Something else,Once a week,Yes,Very important,Several times a day,2024-01-16 15:37:10,2024-01-16 16:02:27,1,2024,3,70
0.8691925328,,72.0,20.0,Yes,Equally likely to refuse or accept,Unlikely,Very important,Moderately proud,Neither agree nor disagree,,Disagree,30,Disagree,30,Neither agree nor disagree,60,Disagree,50,Disagree,40.0,Oppose,,,,,,60.0,4.0,4. Middle of the road; see the pros and cons of both sides,2.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1964,Female,White,No,I can not speak Spanish,Post-grad,Never married,Retired,Prefer not to say,No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,California,Small town,Yes,Liberal,Some of the time,Atheist,Never,No,Not at all important,Never,2024-01-16 15:36:32,2024-01-16 16:02:51,1,2024,3,70
1.1197438553,,70.0,31.0,Yes,Likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Strongly agree,,Neither agree nor disagree,51,Disagree,47,Neither agree nor disagree,57,Agree,49,Disagree,52.0,Strongly oppose,Support,Strongly oppose,Support,Strongly oppose,,49.0,51.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1974,Male,Hispanic,Yes,I can not speak Spanish,High school graduate,Married,Full-time,"$30,000 - $39,999",Yes,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Texas,Big city,Yes,Moderate,Some of the time,Protestant,Once a week,Yes,Somewhat important,Once a week,2024-01-16 14:42:15,2024-01-16 16:26:41,1,2024,3,70
1.0997872873,,73.0,63.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Neither important nor unimportant,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50.0,Neither support nor oppose,,,,,,50.0,50.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,2000,Male,White,No,I can not speak Spanish,High school graduate,Never married,Student,Prefer not to say,No,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,Florida,Big city,No,Moderate,Hardly at all,Muslim,Seldom,No,Somewhat important,Several times a day,2024-01-16 02:34:24,2024-01-16 17:51:45,1,2024,3,70
0.9525890473,,75.0,79.0,Yes,Extremely likely to refuse,Likely,Very important,Extremely proud,Agree,,Strongly agree,68,Strongly agree,71,Strongly agree,71,Strongly agree,77,Agree,73.0,Neither support nor oppose,,,,,,79.0,49.0,4. Middle of the road; see the pros and cons of both sides,5.,,2.,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1998,Male,Hispanic,No,I can not speak Spanish,Some college,Never married,Part-time,"$30,000 - $39,999",Yes,Democrat,Not very strong Democrat,Donald Trump,Joe Biden,California,Big city,Yes,Conservative,Some of the time,Protestant,Once a week,Yes,Very important,Several times a day,2024-01-16 18:36:57,2024-01-16 18:44:10,1,2024,3,70
0.9200175924,,70.0,38.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Neither important nor unimportant,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,27,Neither agree nor disagree,75,Neither agree nor disagree,28,Neither agree nor disagree,70,Neither agree nor disagree,72.0,Neither support nor oppose,,,,,,61.0,20.0,2.,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1954,Male,Other,Yes,I can not speak Spanish,High school graduate,Married,Retired,"$40,000 - $49,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,New York,Rural area,Yes,Not sure,Most of the time,Nothing in particular,Once a week,Yes,Somewhat important,Once a day,2024-01-16 18:28:49,2024-01-16 19:07:44,1,2024,3,70
1.3701715380,,5.0,81.0,Yes,Extremely likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Disagree,MAGA Republican,Agree,60,Strongly disagree,99,Strongly agree,80,Agree,60,Neither agree nor disagree,79.0,Strongly oppose,,,,,,60.0,31.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,1. Limit free trade,,,,4. Middle of the road; see the pros and cons of both sides,,1943,Male,Two or more races,No,I can not speak Spanish,High school graduate,Married,Retired,"$50,000 - $59,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,Arizona,Rural area,Yes,Very conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Once a day,2024-01-16 18:26:17,2024-01-16 19:12:08,1,2024,3,70
0.9579778020,Independent assigned Democrat,52.0,53.0,No,Likely to refuse,Equally likely to or unlikely,Neither important nor unimportant,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,51,Neither agree nor disagree,4,Neither agree nor disagree,0,Neither agree nor disagree,47,Neither agree nor disagree,54.0,Neither support nor oppose,,,,,,54.0,0.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,3.,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1999,Male,Black,No,I can not speak Spanish,Some college,Never married,Student,Prefer not to say,No,Not sure,Independent,Did not vote for President,Did not vote for President,California,Big city,Yes,Not sure,Only now and then,Nothing in particular,More than once a week,Yes,Very important,A few times a week,2024-01-16 19:34:37,2024-01-16 19:43:07,1,2024,3,70
2.0388863523,,57.0,10.0,No,Equally likely to refuse or accept,Likely,Very important,Very proud,Neither agree nor disagree,,Disagree,53,Disagree,55,Agree,52,Disagree,51,Disagree,51.0,Oppose,,,,,,19.0,49.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1964,Male,Black,No,I can not speak Spanish,2-year,Divorced,Full-time,"$70,000 - $79,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,New York,Big city,Yes,Moderate,Most of the time,Something else,More than once a week,Yes,Very important,Several times a day,2024-01-16 19:29:43,2024-01-16 19:47:51,1,2024,3,70
0.9383772532,,95.0,30.0,No,Likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Agree,,Disagree,35,Strongly disagree,20,Agree,40,Neither agree nor disagree,50,Disagree,35.0,Oppose,,,,,,15.0,10.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1960,Female,Black,No,I can not speak Spanish,4-year,Domestic / civil partnership,Retired,Prefer not to say,No,Democrat,Strong Democrat,Did not vote for President,Other,New Jersey,Suburban area,Yes,Liberal,Only now and then,Nothing in particular,Never,No,Not at all important,Don't know,2024-01-16 19:29:57,2024-01-16 19:49:37,1,2024,3,70
1.7918662694,,39.0,70.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Important,Extremely proud,Agree,Neither,Neither agree nor disagree,65,Strongly disagree,75,Neither agree nor disagree,60,Disagree,80,Disagree,70.0,Neither support nor oppose,,,,,,70.0,30.0,5.,5.,,5.,4. Middle of the road; see the pros and cons of both sides,,,,3.,,2000,Male,Hispanic,Yes,I speak both Spanish and English equally,2-year,Never married,Part-time,"$60,000 - $69,999",No,Republican,Strong Republican,Did not vote for President,Joe Biden,California,Smaller city,Yes,Very conservative,Only now and then,Agnostic,Seldom,No,Not too important,A few times a month,2024-01-16 19:39:19,2024-01-16 19:49:48,1,2024,3,70
1.8445515458,,21.0,0.0,No,Extremely likely to accept,Unlikely,Important,Very proud,Strongly disagree,,Neither agree nor disagree,60,Strongly disagree,100,Neither agree nor disagree,40,Agree,88,Neither agree nor disagree,60.0,Strongly oppose,,,,,,89.0,79.0,3.,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1978,Female,Hispanic,Yes,I speak English primarily but can speak Spanish,No HS,Separated,Student,"$30,000 - $39,999",Yes,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,California,Rural area,Yes,Not sure,Hardly at all,Nothing in particular,Seldom,No,Not too important,Several times a day,2024-01-16 19:42:08,2024-01-16 19:54:36,1,2024,3,70
0.9000771554,,99.0,1.0,No,Likely to accept,Equally likely to or unlikely,Very important,Very proud,Agree,,Strongly disagree,46,Strongly disagree,48,Disagree,49,Strongly disagree,44,Strongly disagree,72.0,Strongly oppose,,,,,,43.0,25.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,2.,5.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1962,Female,Hispanic,Yes,I speak English primarily but can speak Spanish,No HS,Married,Permanently disabled,"$10,000 - $19,999",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,New York,Big city,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not too important,Once a day,2024-01-16 19:43:57,2024-01-16 19:54:36,1,2024,3,70
1.1897859785,,20.0,0.0,No,Extremely likely to accept,Extremely unlikely,Very important,Not at all proud,Strongly disagree,,Strongly agree,100,Strongly disagree,0,Strongly agree,0,Strongly agree,100,Strongly disagree,0.0,Strongly support,Strongly oppose,,,,,100.0,100.0,1. Tax richer people at a higher rate,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1967,Female,Black,No,I can not speak Spanish,4-year,Never married,Retired,"$70,000 - $79,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,Alabama,Rural area,Yes,Moderate,Hardly at all,Protestant,More than once a week,Yes,Very important,Several times a day,2024-01-16 19:28:53,2024-01-16 19:55:22,1,2024,3,70
0.9180699366,,100.0,31.0,Yes,Likely to accept,Unlikely,Very important,Extremely proud,Agree,,Disagree,100,Disagree,100,Strongly agree,100,Disagree,100,Strongly disagree,100.0,Support,Oppose,,,,,80.0,82.0,1. Tax richer people at a higher rate,6.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1954,Female,Hispanic,Yes,I speak English primarily but can speak Spanish,Some college,Married,Retired,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,New York,Big city,Yes,Liberal,Most of the time,Roman Catholic,Seldom,No,Not too important,Once a day,2024-01-16 19:27:33,2024-01-16 19:56:19,1,2024,3,70
1.1422548839,Independent assigned Democrat,50.0,50.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50,Neither agree nor disagree,50.0,Neither support nor oppose,,,,,,10.0,10.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,6.,,,,4. Middle of the road; see the pros and cons of both sides,,1953,Male,Black,No,I can not speak Spanish,2-year,Married,Retired,Prefer not to say,No,Independent,Independent,Did not vote for President,Joe Biden,Mississippi,Small town,Yes,Conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2024-01-16 19:39:26,2024-01-16 20:01:39,1,2024,3,70
1.4334495079,,26.0,46.0,Yes,Likely to accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,19,Disagree,18,Agree,62,Neither agree nor disagree,16,Disagree,10.0,Neither support nor oppose,,,,,,21.0,32.0,3.,3.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1990,Female,Black,No,I can not speak Spanish,4-year,Never married,Full-time,"$70,000 - $79,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Texas,Big city,Yes,Moderate,Some of the time,Roman Catholic,A few times a year,Yes,Somewhat important,Several times a day,2024-01-16 19:35:47,2024-01-16 20:03:33,1,2024,3,70
0.6600000000,,80.0,10.0,No,Likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,,Disagree,75,Disagree,88,Neither agree nor disagree,85,Strongly disagree,74,Disagree,80.0,Oppose,,,,,,70.0,63.0,2.,2.,,3.,4. Middle of the road; see the pros and cons of both sides,,,,3.,,1950,Male,Hispanic,Yes,I speak English primarily but can speak Spanish,4-year,Married,Retired,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Florida,Big city,Yes,Moderate,Some of the time,Nothing in particular,Seldom,No,Not too important,Seldom,2024-01-16 19:53:10,2024-01-16 20:38:15,1,2024,3,70
1.0861650109,,2.0,80.0,No,Likely to accept,Extremely unlikely,Very important,Extremely proud,Neither agree nor disagree,Neither,Disagree,79,Disagree,80,Neither agree nor disagree,100,Disagree,99,Disagree,61.0,Strongly oppose,,,,,,100.0,60.0,7. Tax everyone at the same rate,5.,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1963,Male,White,No,I can not speak Spanish,High school graduate,Divorced,Full-time,"$30,000 - $39,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Florida,Smaller city,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2024-01-16 20:31:28,2024-01-16 20:43:30,1,2024,3,70
1.2254455416,Independent assigned Republican,58.0,56.0,Yes,Equally likely to refuse or accept,Likely,Very important,Very proud,Agree,,Disagree,73,Strongly disagree,79,Strongly disagree,89,Strongly disagree,10,Disagree,84.0,Strongly oppose,,,,,,70.0,22.0,3.,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1979,Male,Hispanic,Yes,I speak both Spanish and English equally,2-year,Married,Full-time,"$60,000 - $69,999",Yes,Independent,Independent,Donald Trump,Donald Trump,Virginia,Small town,Yes,Moderate,Some of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2024-01-16 20:42:18,2024-01-16 20:53:29,1,2024,3,70
1.0861650109,,49.0,49.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Important,Extremely proud,Agree,Never Trumper,Strongly disagree,54,Strongly disagree,7,Agree,92,Neither agree nor disagree,54,Agree,11.0,Oppose,,,,,,95.0,96.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,,2.,1. Limit free trade,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1963,Male,White,No,I can not speak Spanish,High school graduate,Married,Permanently disabled,"$40,000 - $49,999",No,Independent,Lean Republican,Donald Trump,Donald Trump,Kentucky,Small town,Yes,Moderate,Hardly at all,Protestant,More than once a week,Yes,Very important,Several times a day,2024-01-16 20:41:50,2024-01-16 21:06:33,1,2024,3,70
